year,category,recipient,location,grant_description,award_amt
2001,CONSERVATION AND THE ENVIRONMENT,University of the Witwatersrand,"Johannesburg, South Africa",To support ecological research and training,"430,000"
2001,CONSERVATION AND THE ENVIRONMENT,University of Utah,"Salt Lake City, Utah",To support ecological research and training,"340,000"
2001,CONSERVATION AND THE ENVIRONMENT,University of Utah,"Salt Lake City, Utah",To support ecological research and training,"200,000"
2001,CONSERVATION AND THE ENVIRONMENT,University of Washington,"Seattle,Washington",To support ecological research and training,"545,000"
2001,CONSERVATION AND THE ENVIRONMENT,University of Wisconsin at Madison,"Madison,Wisconsin",To support ecological research and training,"370,000"
2001,CONSERVATION AND THE ENVIRONMENT,University of Wisconsin at Madison,"Madison,Wisconsin",To support ecological research and training,"260,000"
2001,CONSERVATION AND THE ENVIRONMENT,Woods Hole Research Center,"Woods Hole, Massachusetts",To support ecological research and training,"450,000"
2001,CONSERVATION AND THE ENVIRONMENT,Yale University,"New Haven, Connecticut",To support ecological research and training,"150,000"
2001,MUSEUMS AND ART CONSERVATION                                                                       ,American Museum of Natural History,"New York, New York",To support a fellowship as part of the pilot initiative to train Chinese museum professionals,"47,306"
2001,MUSEUMS AND ART CONSERVATION                                                                       ,Amon Carter Museum of Western Art,"Fort Worth,Texas",To endow positions in photograph and paper conservation,"1,700,000"
2001,MUSEUMS AND ART CONSERVATION                                                                       ,Art Institute of Chicago,"Chicago, Illinois",To support a pilot initiative to train Chinese museum professionals,"13,000"
2001,MUSEUMS AND ART CONSERVATION                                                                       ,Barnes Foundation,"Merion, Pennsylvania","To support a collection assessment and inventory, conservation survey, and preliminary research on the permanent collections","250,000"
2001,MUSEUMS AND ART CONSERVATION                                                                       ,Carnegie Mellon University,"Pittsburgh, Pennsylvania",To support publication of the research papers of Robert Feller,"48,000"
2001,MUSEUMS AND ART CONSERVATION                                                                       ,Detroit Institute of Arts Founders Society,"Detroit, Michigan",To establish three postdoctoral Mellon Curatorial Fellowships,"345,000"
2001,MUSEUMS AND ART CONSERVATION                                                                       ,George Eastman House,"Rochester, New York",To support the advanced residency program in photograph conservation and to establish a photograph conservation library and program archive,"457,000"
2001,MUSEUMS AND ART CONSERVATION,Harvard University,"Cambridge, Massachusetts",To support two advanced-level conservation science fellowships at the Straus Center for Conservation,"705,000"
2001,MUSEUMS AND ART CONSERVATION,Harvard University,"Cambridge, Massachusetts",To support a one-year planning process to identify preservation needs of Harvard University's photograph collections and to develop plans to implement a long-term photograph preservation program,"50,000"
2001,MUSEUMS AND ART CONSERVATION,Metropolitan Museum of Art,"New York, New York",To support the museum's permanent endowments for scholarly publications,"2,000,000"
2001,MUSEUMS AND ART CONSERVATION,Metropolitan Museum of Art,"New York, New York",To support a pilot initiative to train Chinese museum professionals,"123,000"
2001,MUSEUMS AND ART CONSERVATION,Metropolitan Museum of Art,"New York, New York",To support an analysis of the museum's scientific needs,"49,500"
2001,MUSEUMS AND ART CONSERVATION,Metropolitan Museum of Art,"New York, New York",To support a fellowship as part of the pilot initiative to train Chinese museum professionals,"42,125"
2001,MUSEUMS AND ART CONSERVATION,Museum of Modern Art,"New York, New York",To provide for costs related to the Digital Design Collection,"90,000"
2001,MUSEUMS AND ART CONSERVATION,National Gallery of Art,"Washington, DC",To purchase essential scientific equipment,"300,000"
2001,MUSEUMS AND ART CONSERVATION,Philadelphia Museum of Art,"Philadelphia, Pennsylvania","To support positions for a senior conservator and a senior conservation scientist, and to purchase essential analytical equipment","1,900,000"
2001,MUSEUMS AND ART CONSERVATION,Smithsonian Institution,"Washington, DC",To support a pilot initiative to train Chinese museum professionals,"24,000"
2001,MUSEUMS AND ART CONSERVATION,Toledo Museum of Art,"Toledo, Ohio",To create and endow a conservation department and to support the position of senior conservator,"1,750,000"
2001,MUSEUMS AND ART CONSERVATION,"Walters Art Gallery Endowment Foundation, Inc.","Baltimore, Maryland",To create and endow two mid-level curatorial positions,"2,215,000"
2001,MUSEUMS AND ART CONSERVATION,"Walters Art Gallery Endowment Foundation, Inc.","Baltimore, Maryland",To support three postdoctoral Mellon Curatorial Fellowships,"372,000"
2001,MUSEUMS AND ART CONSERVATION,Worcester Art Museum,"Worcester, Massachusetts","To support a scholarly publication based on the ""Antioch: The Lost Ancient City"" exhibition","200,000"
2001,MUSEUMS AND ART CONSERVATION,Yale University,"New Haven, Connecticut",To support the Art Gallery's April 2002 symposium on early Italian painting,"75,000"
2001,PERFORMING ARTS,Alliance of Resident Theatres,"New York, New York",To provide grants to small and mid-sized theaters,"1,200,000"
2001,PERFORMING ARTS,"Alvin Ailey Dance Foundation, Inc.","New York, New York",To support artistic initiatives,"150,000"
2001,PERFORMING ARTS,"American Composers Orchestra, Inc.","New York, New York","To support Orchestra Tech, a multi-year initiative to explore the uses of technology in symphonic music","50,000"
2001,PERFORMING ARTS,"American Dance Festival, Inc.","Durham, North Carolina",To support artistic initiatives and organizational development,"200,000"
2001,PERFORMING ARTS,"Art Sweats, Inc.","New York, New York",To support artistic initiatives and organizational development,"110,000"
2001,PERFORMING ARTS,"Arts International, Inc.","New York, New York","To support international exchange programs for emerging dance, music, and theater organizations","750,000"
2001,PERFORMING ARTS,"Association of Performing Arts Presenters, Inc.","Washington, DC",To support services to the dance field,"75,000"
2001,PERFORMING ARTS,"Bang On A Can, Inc.","New York, New York",To support planning for the Bang on a Can Summer Institute for composers,"42,800"
2001,PERFORMING ARTS,"Boston Symphony Orchestra, Inc.","Boston, Massachusetts",To support the Tanglewood conference on the role of music directors and conductors,"10,000"
2001,PERFORMING ARTS,"Brooklyn Academy of Music, Inc.","Brooklyn, New York",To support opera programming,"350,000"
2001,PERFORMING ARTS,"Chicago Theatre Group, Inc.","Chicago, Illinois",To support its resident artist program,"450,000"
2001,PERFORMING ARTS,"Cross Performance, Inc.","New York, New York",To support artistic initiatives,"110,000"
2001,PERFORMING ARTS,"Cunningham Dance Foundation, Inc.","New York, New York",To support artistic initiatives and organizational development,"250,000"
2001,PERFORMING ARTS,"Dance Continuum, Inc.","Putnam Valley, New York",To support artistic initiatives and organizational development,"75,000"
2001,PERFORMING ARTS,"Dance Exchange, Inc.","Tacoma Park, Maryland",To support succession planning,"40,000"
2001,PERFORMING ARTS,"Dance Heritage Coalition, Inc.","Washington, DC","To support programs to improve preservation, documentation, and archival practices in the dance field","500,000"
2001,PERFORMING ARTS,"Dance Heritage Coalition, Inc.","Washington, DC",To support the strengthening of fundraising efforts,"50,000"
2001,PERFORMING ARTS,"Dance Theatre Workshop, Inc.","New York, New York",To support programming and artist services,"300,000"
2001,PERFORMING ARTS,Dance USA,"Washington, DC",To support Dance / NYC,"400,000"
2001,PERFORMING ARTS,Dance USA,"Washington, DC",To support professional development programs,"200,000"
2001,PERFORMING ARTS,"Danspace Project, Inc.","New York, New York",To support the commissioning and presentation of new work,"75,000"
2001,PERFORMING ARTS,"Discalced, Inc.","Brooklyn, New York",To support the creation of new work,"250,000"
2001,PERFORMING ARTS,"Douglas Moore Fund for American Opera, Inc.","Little Ferry, New Jersey",To support fellowships for opera composers and librettists,"25,000"
2001,PERFORMING ARTS,"DOVA, Inc.","New York, New York",To support artistic initiatives and organizational development,"75,000"
2001,PERFORMING ARTS,"Foundation for Dance Promotion, Inc.","New York, New York",To support artistic initiatives and organizational development,"250,000"
2001,PERFORMING ARTS,"Garth Fagan Dance, Inc.","Rochester, New York",To support artistic initiatives and organizational development,"150,000"
2001,PERFORMING ARTS,"Glimmerglass Opera, Inc.","Cooperstown, New York",To support artistic initiatives,"350,000"
2001,PERFORMING ARTS,"Gotham Dance, Inc.","New York, New York",To support artistic initiatives and organizational development,"75,000"
2001,PERFORMING ARTS,"Houston Grand Opera Association, Inc.","Houston,Texas",To support artistic initiatives,"450,000"
2001,PERFORMING ARTS,"Inta, Inc.","New York, New York",To support artistic initiatives and organizational development,"75,000"
2001,PERFORMING ARTS,"Jacob's Pillow Dance Festival, Inc.","Lee, Massachusetts",To support artistic initiatives and organizational development,"300,000"
2001,PERFORMING ARTS,Joe Goode Performance Group,"San Francisco, California",To support the creation of new work,"75,000"
2001,PERFORMING ARTS,John F. Kennedy Center for the Performing Arts,"Washington, DC",To support the Sondheim Symposium,"50,000"
2001,PERFORMING ARTS,"Joyce Theater Foundation, Inc.","New York, New York",To support artistic initiatives and organizational development,"150,000"
2001,PERFORMING ARTS,Los Angeles Opera Company,"Los Angeles, California",To support artistic initiatives,"750,000"
2001,PERFORMING ARTS,"Margaret Jenkins Dance Studio, Inc.","San Francisco, California",To support artistic initiatives and organizational development,"100,000"
2001,PERFORMING ARTS,"MEM Associates, Inc.","New York, New York",To support a market test for The Chronicle of the Arts,"50,000"
2001,PERFORMING ARTS,"Music-Theatre Group, Inc.","New York, New York",To provide transitional staffing support and assistance for long-range planning efforts,"50,000"
2001,PERFORMING ARTS,New England Foundation for the Arts Inc.,"Boston, Massachusetts",To support the New England Dance Project,"300,000"
2001,PERFORMING ARTS,"New York City Opera, Inc.","New York, New York",To support artistic initiatives,"1,250,000"
2001,PERFORMING ARTS,Omaha Symphony Association,"Omaha, Nebraska",To support long-range planning,"25,000"
2001,PERFORMING ARTS,"Ontological-Hysteric Theatre, Inc.","New York, New York",To support the creation of new work,"30,000"
2001,PERFORMING ARTS,"Opera America, Inc.","Washington, DC",To support artistic initiatives,"300,000"
2001,PERFORMING ARTS,Opera Theatre of Saint Louis,"St. Louis, Missouri",To support artistic initiatives,"350,000"
2001,PERFORMING ARTS,"Paul Taylor Dance Foundation, Inc.","New York, New York",To support artistic initiatives and organizational development,"250,000"
2001,PERFORMING ARTS,"Performance Zone, Inc.","New York, New York",To support services for individual artists,"35,000"
2001,PERFORMING ARTS,Philadelphia Orchestra Association,"Philadelphia, Pennsylvania",To support the Electronic Media Forum,"200,000"
2001,PERFORMING ARTS,"Pick Up Performance Company, Inc.","New York, New York",To support artistic initiatives and organizational development,"150,000"
2001,PERFORMING ARTS,Pittsburgh Symphony Society,"Pittsburgh, Pennsylvania",To support artistic initiatives and organizational development,"900,000"
2001,PERFORMING ARTS,Princeton University,"Princeton, New Jersey",To support the Center for Arts and Cultural Policy Studies,"425,000"
2001,PERFORMING ARTS,"Ringside, Inc.","New York, New York",To support artistic initiatives and organizational development,"150,000"
2001,PERFORMING ARTS,Saint Paul Chamber Orchestra Society,"St. Paul, Minnesota",To support artistic initiatives and organizational development,"800,000"
2001,PERFORMING ARTS,San Francisco Symphony,"San Francisco, California",To support artistic initiatives and organizational development,"900,000"
2001,PERFORMING ARTS,"Signature Theatre Company, Inc.","New York, New York",To support the production of new work,"30,000"
2001,PERFORMING ARTS,St. Louis Symphony Society,"St. Louis, Missouri",To support research on international models of artistic leadership in symphony orchestras,"15,000"
2001,PERFORMING ARTS,"Stephen Petronio Dance Company, Inc.","New York, New York",To support artistic initiatives and organizational development,"110,000"
2001,PERFORMING ARTS,"Theatre for a New Audience, Inc.","New York, New York",To support performances at the Royal Shakespeare Theatre,"50,000"
2001,PERFORMING ARTS,"Trisha Brown Dance Company, Inc.","New York, New York",To support artistic initiatives and organizational development,"250,000"
2001,PERFORMING ARTS,"Trisha Brown Dance Company, Inc.","New York, New York",To support the company's move into new studio space,"40,000"
2001,PERFORMING ARTS,University of Rochester,"Rochester, New York",To support the Eastman School of Music's orchestral studies program,"1,000,000"
2001,PERFORMING ARTS,Urban Institute,"Washington, DC",To support the development of a national database of information on services and support programs for artists,"25,000"
2001,PERFORMING ARTS,Virginia Polytechnic Institute and State University,"Blacksburg,Virginia",To support costs of the Orchestra Forum,"50,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP                                                                           ,Allegheny College,"Meadville, Pennsylvania",To support a new strategic planning effort at the institution,"40,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP                                                                           ,American Association of Collegiate Registrars,"Washington, DC",To support the timely completion of the third NELS longitudinal study by the US Department of Education,"10,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP                                                                           ,American Council of Learned Societies,"New York, New York",To support the costs of administering Charles A. Ryskamp Research Fellowships,"116,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP                                                                           ,American Historical Association,"Washington, DC",To support the Guttenberg-e program for electronic publication of history dissertations,"980,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP                                                                           ,"American Philological Association, Inc.","Philadelphia, Pennsylvania",To support final production costs of the Barrington Atlas of the Greek and Roman World,"25,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP                                                                           ,American University in Cairo,"New York, New York",To support a new Center for Learning and Teaching,"750,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP                                                                           ,American University of Beirut,"New York, New York",To support the Center for Behavioral Research,"160,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP                                                                           ,Amigos Library Services,"Dallas,Texas",To strengthen programs and financial structures of preservation field services,"50,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Appalachian College Association,"Berea, Kentucky",To endow a librarian position and support it until endowment earnings are generated,"1,050,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Appalachian College Association,"Berea, Kentucky",To expand professional development opportunities for women administrators in member colleges,"100,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,"Associated Colleges of the Midwest, Inc.","Chicago, Illinois",To support foreign study programs,"500,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,"Associated Colleges of the South, Inc.","Atlanta, Georgia","To establish educational technology centers in the Northeast, South, and Midwest","1,700,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,"Associated Colleges of the South, Inc.","Atlanta, Georgia",To further develop the virtual classics and archaeology program,"695,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,"Associated Colleges of the South, Inc.","Atlanta, Georgia",To support foreign study programs,"500,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Association of Independent Colleges and,"Harrisburg, Pennsylvania","To support the development of a secure,Web-based, purchasing system","100,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Association of Research Libraries,"Washington, DC",To support a working symposium on special collections,"20,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Association of Vermont Independent Colleges,"Colchester,Vermont",To support JSTOR membership of ten colleges in the association,"133,500"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Balboa Art Conservation Center,"San Diego, California",To strengthen programs and financial structures of preservation field services,"42,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Bard College,"Annandale-on-Hudson, New York",To support the creation of a digital video archive based on the Slobodan Milosevic trial,"37,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Bates College,"Lewiston, Maine",To enrich programs in the humanities,"450,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Bates College,"Lewiston, Maine",To support existing environmental studies programs,"300,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Beloit College,"Beloit,Wisconsin",To support a new president's plan to restructure the college's study abroad program,"50,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Berea College,"Berea, Kentucky",To support research on the determinants of student attrition,"200,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Bibliothèque nationale de France,"Paris, France",To digitize manuscripts and printed scrolls to be included in the Mellon International Dunhuang Archive,"1,100,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Boston College,"Chestnut Hill, Massachusetts",To support a study of the college preparation of Rhodes scholars since World War II,"35,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,"Boston Consortium for Higher Education, Inc.","Wellesley, Massachusetts","To support a unit that would perform risk management, internal audit, and legal services","225,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Boston University,"Boston, Massachusetts",To support a graduate training program in Latin American literature in collaboration with Harvard and Brown Universities,"350,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Boston University,"Boston, Massachusetts",To support a meeting of Foundation-funded scholars working on diversity in higher education,"28,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Bowdoin College,"Brunswick, Maine",To support foreign study programs,"490,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Bowdoin College,"Brunswick, Maine",To support the continuation of the Colby / Bates / Bowdoin foreign study programs while two new presidents help structure the next proposal to the Foundation,"50,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Boyer Center for Education and Society,"Grantham, Pennsylvania",To develop the Boyer Center program to help colleges and universities restructure their residential communities,"15,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Brandeis University,"Waltham, Massachusetts",To support postdoctoral fellowships in the humanities and related social sciences,"900,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,British Council,"London, United Kingdom",To support the retrospective conversion of library card catalogs to electronic format,"1,180,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,British Council,"London, United Kingdom",To support the planning of a retrospective catalog conversion project at the Russian State Library,"17,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,British Library,"London, United Kingdom",To support the conservation of manuscripts and scrolls to be represented in the Mellon International Dunhuang Archive,"265,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,British Museum,"London, United Kingdom",To support painting and textile digitization and documentation for the Mellon International Dunhuang Archive,"310,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Brown University,"Providence, Rhode Island",To support a study of the lower enrollment levels of underrepresented minority males in higher education,"50,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Bryn Mawr College,"Bryn Mawr, Pennsylvania",To support a program for women in mathematics,"250,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Bryn Mawr College,"Bryn Mawr, Pennsylvania","To develop, in collaboration with Swathmore and Haverford Colleges, a shared library research collection as well as an off-site storage space","89,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,California Institute of Technology,"Pasadena, California",To support postdoctoral fellowships in the humanities and related social sciences,"440,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,California Institute of Technology,"Pasadena, California",To support dissertation seminars in the humanities,"90,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Carleton College,"Northfield, Minnesota",To support the postdoctoral fellowship program,"500,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Center for Advanced Study in the,"Stanford, California",To support fellowships for humanists,"1,500,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Center for Advanced Study in the,"Stanford, California",To support a Sawyer Seminar on the historical and cultural sources of major contemporary developments,"108,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Center for Research Libraries,"Chicago, Illinois",To support a planning process to assess the scholarly value of collections,"50,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Center for Research Libraries,"Chicago, Illinois",To support the costs of creating a complete archive of the paper copies of JSTOR journals,"24,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,"China Institute in America, Inc.","New York, New York",To support the planning and development of fellowship programs for graduate students and scholars in the field of China studies,"27,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,City College,"New York, New York",To support the college's reinstatement into the Mellon Minority University Fellowship program,"400,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,City University of New York,"New York, New York",To support scholarships in the undergraduate honors program,"1,500,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Claremont McKenna College,"Claremont, California",To support existing environmental studies programs,"298,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Claremont University Center,"Claremont, California",To support the implementation of a common administrative computing system for the seven Claremont colleges,"985,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Clark Atlanta University,"Atlanta, Georgia",To support strengthening academic programs in the social sciences,"500,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Colby College,"Waterville, Maine",To support to a new president in institutional planning,"50,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Colgate University,"Hamilton, New York",To support new models in undergraduate foreign study,"283,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Colgate University,"Hamilton, New York",To support existing environmental studies programs,"260,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Colgate University,"Hamilton, New York",To support programs designed to increase faculty involvement in residential campus life,"180,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Colorado College,"Colorado Springs, Colorado",To support the appointment of new faculty in the humanities and social sciences in anticipation of retirements,"790,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Columbia University,"New York, New York",To support the role of the Heyman Center for the Humanities in the instructional and scholarly activities of the university,"309,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Columbia University,"New York, New York",To support seminars to help recent PhD recipients turn their dissertations into electronic publications,"122,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Columbia University,"New York, New York",To support a graduate colloquium on higher education in the United States,"80,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Connecticut College,"New London, Connecticut",To support the new president's programs to strengthen the intellectual mission of the college,"50,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Conservation Center for Art and Historic Artifacts,"Philadelphia, Pennsylvania",To support and strengthen programs and financial structures of preservation field services,"47,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Constitutional Court Trust,"Johannesburg, South Africa",To support planning for the Constitutional Court's virtual library,"43,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Cornell University,"Ithaca, New York",To support the retrospective conversion of library card catalogs to electronic format,"830,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Cornell University,"Ithaca, New York",To support the Higher Education Research Institute,"525,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Cornell University,"Ithaca, New York",To support the role of the Society for the Humanities in the instructional and scholarly activities of the university,"187,000"
2001,HIGHER EDUCATION AND SCHOLARSHIP,Cornell University,"Ithaca, New York",To support a Sawyer Seminar on the historical and cultural sources of major contemporary developments,"110,000"
